attempt_id,Prologue,Start,Crossing,{Forsaken City} Chasm,Start2,Intervention,{Old Site} Awake,Start3,Huge Mess,Elevator Shaft,{Celestial Resort} Presidential Suite,Start4,Shrine,Old Trail,{Golden Ridge} Cliff Face,Start5,Cassette,5B Start,Central Chamber,Through the Mirror,{Mirror Temple} Mix Master,Start6,Lake,Cassette7,6B Start,Reflection,Rock Bottom,{Reflection} Reprieve,0m,500m,1000m,1500m,2000m,2500m,{The Summit} 3000m
4694,27795,43689,0,0,59583,0,0,75477,0,0,0,91371,0,0,0,107265,0,0,0,0,0,123159,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,27863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4704,27948,62185,83843,103053,137290,192285,201278,235515,329848,363354,410869,445106,461136,501154,543874,578111,617806,652315,0,0,0,686552,0,726247,0,0,0,0,0,0,0,0,0,0,0
4705,27829,44794,0,0,61759,0,0,78724,0,0,0,95689,0,0,0,112654,0,0,0,0,0,129619,0,0,0,0,0,0,0,0,0,0,0,0,0
4707,27795,43757,65499,84454,100416,0,0,116378,0,0,0,132340,0,0,0,148302,0,0,0,0,0,164264,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,27778,44132,0,0,60486,0,0,76840,0,0,0,93194,0,0,0,109548,0,0,0,0,0,125902,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,27829,60622,82177,100843,133636,189362,200514,233307,0,0,0,266100,0,0,0,298893,0,0,0,0,0,331686,0,0,0,0,0,0,0,0,0,0,0,0,0
4710,27829,45985,0,0,64141,0,0,82297,0,0,0,100453,0,0,0,118609,0,0,0,0,0,136765,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,27829,44046,0,0,60263,0,0,76480,0,0,0,92697,0,0,0,108914,0,0,0,0,0,125131,0,0,0,0,0,0,0,0,0,0,0,0,0
4713,27829,43808,0,0,59787,0,0,75766,0,0,0,91745,0,0,0,107724,0,0,0,0,0,123703,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,27846,65262,86444,105331,142747,0,0,180163,0,0,0,217579,0,0,0,254995,0,0,0,0,0,292411,0,0,0,0,0,0,0,0,0,0,0,0,0
4723,27812,43809,0,0,59806,0,0,75803,0,0,0,91800,0,0,0,107797,0,0,0,0,0,123794,0,0,0,0,0,0,0,0,0,0,0,0,0
4724,27812,45950,0,0,64088,0,0,82226,0,0,0,100364,0,0,0,118502,0,0,0,0,0,136640,0,0,0,0,0,0,0,0,0,0,0,0,0
4726,27744,62322,84098,102849,137427,0,0,172005,0,0,0,206583,0,0,0,241161,0,0,0,0,0,275739,0,0,0,0,0,0,0,0,0,0,0,0,0
4727,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4732,27914,45322,0,0,62730,0,0,80138,0,0,0,97546,0,0,0,114954,0,0,0,0,0,132362,0,0,0,0,0,0,0,0,0,0,0,0,0
4734,28016,44064,65942,85135,101183,0,0,117231,0,0,0,133279,0,0,0,149327,0,0,0,0,0,165375,0,0,0,0,0,0,0,0,0,0,0,0,0
4736,27778,89437,111196,129946,191605,249473,259214,320873,415290,450548,0,512207,0,0,0,573866,0,0,0,0,0,635525,0,0,0,0,0,0,0,0,0,0,0,0,0
4738,27744,89079,111434,130338,191673,248776,256425,317760,410137,444272,505421,566756,0,0,0,628091,0,0,0,0,0,689426,0,0,0,0,0,0,0,0,0,0,0,0,0
4739,28033,58547,80799,104922,135436,191825,202568,233082,331954,363727,407603,438117,454301,507171,548803,579317,628396,657856,0,0,0,688370,0,737449,0,0,0,0,0,0,0,0,0,0,0
4740,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742,27863,94707,117112,135982,202826,260659,271590,338434,429434,472614,0,539458,0,0,0,606302,0,0,0,0,0,673146,0,0,0,0,0,0,0,0,0,0,0,0,0
4743,27931,89436,111043,129742,191247,247517,256204,317709,0,0,0,379214,0,0,0,440719,0,0,0,0,0,502224,0,0,0,0,0,0,0,0,0,0,0,0,0
4745,27659,45202,0,0,62745,0,0,80288,0,0,0,97831,0,0,0,115374,0,0,0,0,0,132917,0,0,0,0,0,0,0,0,0,0,0,0,0
4747,27761,89419,112845,132174,193832,250323,260608,322266,0,0,0,383924,0,0,0,445582,0,0,0,0,0,507240,0,0,0,0,0,0,0,0,0,0,0,0,0
4749,27880,43893,0,0,59906,0,0,75919,0,0,0,91932,0,0,0,107945,0,0,0,0,0,123958,0,0,0,0,0,0,0,0,0,0,0,0,0
4750,27999,48552,0,0,69105,0,0,89658,0,0,0,110211,0,0,0,130764,0,0,0,0,0,151317,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,27948,62117,84471,105211,139380,194749,204575,238744,0,0,0,272913,0,0,0,307082,0,0,0,0,0,341251,0,0,0,0,0,0,0,0,0,0,0,0,0
4754,28016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4756,27710,43622,0,0,59534,0,0,75446,0,0,0,91358,0,0,0,107270,0,0,0,0,0,123182,0,0,0,0,0,0,0,0,0,0,0,0,0
4757,27863,58615,80272,99652,130404,186011,193712,224464,318627,349414,393715,424467,440515,486806,525599,556351,589195,621953,0,0,0,652705,0,685549,0,0,0,0,0,0,0,0,0,0,0
4759,27812,60791,82448,101233,134212,189207,201293,234272,0,0,0,267251,0,0,0,300230,0,0,0,0,0,333209,0,0,0,0,0,0,0,0,0,0,0,0,0
4761,27880,44472,0,0,61064,0,0,77656,0,0,0,94248,0,0,0,110840,0,0,0,0,0,127432,0,0,0,0,0,0,0,0,0,0,0,0,0
4762,27744,43723,65432,88857,104836,0,0,120815,0,0,0,136794,0,0,0,152773,0,0,0,0,0,168752,0,0,0,0,0,0,0,0,0,0,0,0,0
4764,27846,43826,0,0,59806,0,0,75786,0,0,0,91766,0,0,0,107746,0,0,0,0,0,123726,0,0,0,0,0,0,0,0,0,0,0,0,0
4765,27693,43604,0,0,59515,0,0,75426,0,0,0,91337,0,0,0,107248,0,0,0,0,0,123159,0,0,0,0,0,0,0,0,0,0,0,0,0
4766,27863,43808,65533,0,81478,0,0,97423,0,0,0,113368,0,0,0,129313,0,0,0,0,0,145258,0,0,0,0,0,0,0,0,0,0,0,0,0
4768,27829,88977,111093,130218,191366,246310,256867,318015,409798,0,0,470946,0,0,0,532094,0,0,0,0,0,593242,0,0,0,0,0,0,0,0,0,0,0,0,0
4769,27880,44182,66163,0,82465,0,0,98767,0,0,0,115069,0,0,0,131371,0,0,0,0,0,147673,0,0,0,0,0,0,0,0,0,0,0,0,0
4771,27744,60723,82329,101131,134110,189734,199985,232964,327449,357301,400209,433188,449252,490171,528115,561094,591319,622650,664112,692196,756574,789553,0,819778,0,0,0,0,0,0,0,0,0,0,0
4773,27914,43757,67267,0,83110,0,0,98953,0,0,0,114796,0,0,0,130639,0,0,0,0,0,146482,0,0,0,0,0,0,0,0,0,0,0,0,0
4774,27829,43723,0,0,59617,0,0,75511,0,0,0,91405,0,0,0,107299,0,0,0,0,0,123193,0,0,0,0,0,0,0,0,0,0,0,0,0
4775,27999,47107,0,0,66215,0,0,85323,0,0,0,104431,0,0,0,123539,0,0,0,0,0,142647,0,0,0,0,0,0,0,0,0,0,0,0,0
4779,27778,43775,72538,0,88535,0,0,104532,0,0,0,120529,0,0,0,136526,0,0,0,0,0,152523,0,0,0,0,0,0,0,0,0,0,0,0,0
4781,27761,60689,82261,101165,134093,190940,200459,233387,0,0,0,266315,0,0,0,299243,0,0,0,0,0,332171,0,0,0,0,0,0,0,0,0,0,0,0,0
4784,27812,88740,110534,129353,190281,247298,257260,318188,0,0,0,379116,0,0,0,440044,0,0,0,0,0,500972,0,0,0,0,0,0,0,0,0,0,0,0,0
4787,27761,43758,0,0,59755,0,0,75752,0,0,0,91749,0,0,0,107746,0,0,0,0,0,123743,0,0,0,0,0,0,0,0,0,0,0,0,0
4790,27659,89538,111773,130762,192641,247431,258464,320343,418280,0,0,480159,0,0,0,542038,0,0,0,0,0,603917,0,0,0,0,0,0,0,0,0,0,0,0,0
4791,27897,43893,0,0,59889,0,0,75885,0,0,0,91881,0,0,0,107877,0,0,0,0,0,123873,0,0,0,0,0,0,0,0,0,0,0,0,0
4792,27880,88671,110482,129743,190534,251104,258686,319477,0,0,0,380268,0,0,0,441059,0,0,0,0,0,501850,0,0,0,0,0,0,0,0,0,0,0,0,0
4797,27897,43843,0,0,59789,0,0,75735,0,0,0,91681,0,0,0,107627,0,0,0,0,0,123573,0,0,0,0,0,0,0,0,0,0,0,0,0
4801,27914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4803,27778,43792,66605,0,82619,0,0,98633,0,0,0,114647,0,0,0,130661,0,0,0,0,0,146675,0,0,0,0,0,0,0,0,0,0,0,0,0
4805,27761,43758,0,0,59755,0,0,75752,0,0,0,91749,0,0,0,107746,0,0,0,0,0,123743,0,0,0,0,0,0,0,0,0,0,0,0,0
4806,27693,43638,0,0,59583,0,0,75528,0,0,0,91473,0,0,0,107418,0,0,0,0,0,123363,0,0,0,0,0,0,0,0,0,0,0,0,0
4809,27727,46529,68289,87176,105978,160955,169217,188019,281433,311030,354176,372978,389093,429128,467174,485976,494187,518310,558480,586258,619679,638481,666224,674435,739051,805741,866635,936606,975400,1018002,1060841,1111246,1186131,1254317,1400040
4810,27999,43911,0,0,59823,0,0,75735,0,0,0,91647,0,0,0,107559,0,0,0,0,0,123471,0,0,0,0,0,0,0,0,0,0,0,0,0
4812,27642,44897,0,0,62152,0,0,79407,0,0,0,96662,0,0,0,113917,0,0,0,0,0,131172,0,0,0,0,0,0,0,0,0,0,0,0,0
4814,27795,43893,68237,0,84335,0,0,100433,0,0,0,116531,0,0,0,132629,0,0,0,0,0,148727,0,0,0,0,0,0,0,0,0,0,0,0,0
4816,27744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4817,27880,65535,87702,106487,144142,0,0,181797,0,0,0,219452,0,0,0,257107,0,0,0,0,0,294762,0,0,0,0,0,0,0,0,0,0,0,0,0
4820,27999,59772,81412,100146,131919,187747,195448,227221,318629,349297,393598,425371,441452,501513,556031,587804,626598,650482,0,0,0,682255,0,721049,0,0,0,0,0,0,0,0,0,0,0
4821,27965,50132,0,0,72299,0,0,94466,0,0,0,116633,0,0,0,138800,0,0,0,0,0,160967,0,0,0,0,0,0,0,0,0,0,0,0,0
4823,27744,46563,68322,88042,106861,162043,172820,191639,283269,312440,355399,374218,390146,430027,469076,487895,497568,521605,561215,588942,623264,642083,669673,679346,750712,814326,865105,930214,969093,1015859,1058750,1109631,1178889,1243658,1384145
4824,28118,44404,66826,0,83112,0,0,99398,0,0,0,115684,0,0,0,131970,0,0,0,0,0,148256,0,0,0,0,0,0,0,0,0,0,0,0,0
4826,27897,44472,66078,89232,105807,0,0,122382,0,0,0,138957,0,0,0,155532,0,0,0,0,0,172107,0,0,0,0,0,0,0,0,0,0,0,0,0
4828,27931,44149,0,0,60367,0,0,76585,0,0,0,92803,0,0,0,109021,0,0,0,0,0,125239,0,0,0,0,0,0,0,0,0,0,0,0,0
4829,27982,60927,82720,102253,135198,0,0,168143,0,0,0,201088,0,0,0,234033,0,0,0,0,0,266978,0,0,0,0,0,0,0,0,0,0,0,0,0
4832,27897,60961,82533,101300,134364,210711,218429,251493,0,0,0,284557,0,0,0,317621,0,0,0,0,0,350685,0,0,0,0,0,0,0,0,0,0,0,0,0
4833,28016,61131,82754,101709,134824,190787,201395,234510,0,0,0,267625,0,0,0,300740,0,0,0,0,0,333855,0,0,0,0,0,0,0,0,0,0,0,0,0
4834,27778,44522,0,0,61266,0,0,78010,0,0,0,94754,0,0,0,111498,0,0,0,0,0,128242,0,0,0,0,0,0,0,0,0,0,0,0,0
4836,27727,60706,83162,102083,135062,195752,0,228731,0,0,0,261710,0,0,0,294689,0,0,0,0,0,327668,0,0,0,0,0,0,0,0,0,0,0,0,0
4837,27846,45084,0,0,62322,0,0,79560,0,0,0,96798,0,0,0,114036,0,0,0,0,0,131274,0,0,0,0,0,0,0,0,0,0,0,0,0
4838,27829,43690,0,0,59551,0,0,75412,0,0,0,91273,0,0,0,107134,0,0,0,0,0,122995,0,0,0,0,0,0,0,0,0,0,0,0,0
4839,27880,60927,82704,102220,135267,192165,203079,236126,0,0,0,269173,0,0,0,302220,0,0,0,0,0,335267,0,0,0,0,0,0,0,0,0,0,0,0,0
4840,28050,45798,0,0,63546,0,0,81294,0,0,0,99042,0,0,0,116790,0,0,0,0,0,134538,0,0,0,0,0,0,0,0,0,0,0,0,0
4842,27948,46767,68883,87667,106486,163300,170882,189701,281229,310383,360295,379114,395162,438783,478648,497467,505678,535207,574102,601573,646877,665696,694051,702262,0,0,0,0,0,0,0,0,0,0,0
4843,27829,44115,0,0,60401,0,0,76687,0,0,0,92973,0,0,0,109259,0,0,0,0,0,125545,0,0,0,0,0,0,0,0,0,0,0,0,0
4844,27795,43945,65858,0,82008,0,0,98158,0,0,0,114308,0,0,0,130458,0,0,0,0,0,146608,0,0,0,0,0,0,0,0,0,0,0,0,0
4845,27880,47736,70175,89011,108867,166123,173705,193561,286942,318697,361570,381426,397575,441758,480076,499932,508211,532316,573201,600894,635284,655140,683224,691503,772983,836529,887273,945939,987079,1029578,1076396,1130728,1202858,1266608,1421511
4847,27778,62203,83894,105773,140198,0,0,174623,0,0,0,209048,0,0,0,243473,0,0,0,0,0,277898,0,0,0,0,0,0,0,0,0,0,0,0,0
4851,27999,44862,0,0,61725,0,0,78588,0,0,0,95451,0,0,0,112314,0,0,0,0,0,129177,0,0,0,0,0,0,0,0,0,0,0,0,0
4853,27625,61030,82654,107236,140641,195585,206787,240192,0,0,0,273597,0,0,0,307002,0,0,0,0,0,340407,0,0,0,0,0,0,0,0,0,0,0,0,0
4854,27778,45628,0,0,63478,0,0,81328,0,0,0,99178,0,0,0,117028,0,0,0,0,0,134878,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,27846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4858,27744,43706,66315,0,82277,0,0,98239,0,0,0,114201,0,0,0,130163,0,0,0,0,0,146125,0,0,0,0,0,0,0,0,0,0,0,0,0
4860,27812,46563,68169,87175,105926,161074,171698,190449,282317,311489,355927,374678,390709,432426,470625,489376,502925,526810,565943,599433,633687,652438,681151,694700,0,0,0,0,0,0,0,0,0,0,0
4864,27710,46546,68339,88875,107711,162739,173313,192149,289609,318849,364256,383092,399242,442540,480551,499387,508448,532349,571398,599040,648475,667311,694969,704030,768052,832991,883617,948454,990359,1045014,1087802,1150888,1220673,1284185,1433189
4865,27778,94876,117469,136458,203556,258482,266030,333128,425438,463874,0,530972,0,0,0,598070,0,0,0,0,0,665168,0,0,0,0,0,0,0,0,0,0,0,0,0
4866,27795,92496,114136,133720,198421,254266,264789,329490,0,0,0,394191,0,0,0,458892,0,0,0,0,0,523593,0,0,0,0,0,0,0,0,0,0,0,0,0
4867,27863,44863,67404,86308,103308,0,0,120308,0,0,0,137308,0,0,0,154308,0,0,0,0,0,171308,0,0,0,0,0,0,0,0,0,0,0,0,0
4868,27829,60741,82415,101098,134010,190296,201311,234223,0,0,0,267135,0,0,0,300047,0,0,0,0,0,332959,0,0,0,0,0,0,0,0,0,0,0,0,0
4871,27982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4872,27965,63154,84948,103902,139091,196176,203775,238964,339298,371478,418279,453468,0,0,0,488657,0,0,0,0,0,523846,0,0,0,0,0,0,0,0,0,0,0,0,0
4874,27999,91136,113184,131969,195106,250100,261694,324831,416206,445837,500866,564003,0,0,0,627140,0,0,0,0,0,690277,0,0,0,0,0,0,0,0,0,0,0,0,0
4876,27863,60911,84473,103614,136662,194564,0,227612,0,0,0,260660,0,0,0,293708,0,0,0,0,0,326756,0,0,0,0,0,0,0,0,0,0,0,0,0
4878,27897,46732,0,0,65567,0,0,84402,0,0,0,103237,0,0,0,122072,0,0,0,0,0,140907,0,0,0,0,0,0,0,0,0,0,0,0,0
4879,27812,44251,0,0,60690,0,0,77129,0,0,0,93568,0,0,0,110007,0,0,0,0,0,126446,0,0,0,0,0,0,0,0,0,0,0,0,0
4880,27710,44472,67830,0,84592,0,0,101354,0,0,0,118116,0,0,0,134878,0,0,0,0,0,151640,0,0,0,0,0,0,0,0,0,0,0,0,0
4881,27727,43707,67014,85645,101625,0,0,117605,0,0,0,133585,0,0,0,149565,0,0,0,0,0,165545,0,0,0,0,0,0,0,0,0,0,0,0,0
4882,27846,60893,82618,101471,134518,0,0,167565,0,0,0,200612,0,0,0,233659,0,0,0,0,0,266706,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,27829,43860,65450,0,81481,0,0,97512,0,0,0,113543,0,0,0,129574,0,0,0,0,0,145605,0,0,0,0,0,0,0,0,0,0,0,0,0
4884,27710,43638,0,0,59566,0,0,75494,0,0,0,91422,0,0,0,107350,0,0,0,0,0,123278,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,27778,48569,70260,89895,110686,167568,176101,196892,288504,318355,367366,388157,404187,445769,484886,505677,513819,537721,576634,609528,643578,664369,691909,700051,0,0,0,0,0,0,0,0,0,0,0
4887,27812,92955,114731,133397,198540,256204,263819,328962,420983,0,0,486126,0,0,0,551269,0,0,0,0,0,616412,0,0,0,0,0,0,0,0,0,0,0,0,0
4889,27897,89097,110771,130066,191266,246193,254659,315859,412843,0,0,474043,0,0,0,535243,0,0,0,0,0,596443,0,0,0,0,0,0,0,0,0,0,0,0,0
4891,27897,59006,81649,99805,130914,186724,198369,229478,320682,349938,395481,426590,443606,483556,521380,552489,591997,619383,0,0,0,650492,0,690000,0,0,0,0,0,0,0,0,0,0,0
4892,27965,60927,82703,101658,134620,0,0,167582,0,0,0,200544,0,0,0,233506,0,0,0,0,0,266468,0,0,0,0,0,0,0,0,0,0,0,0,0
4893,27897,45610,0,0,63323,0,0,81036,0,0,0,98749,0,0,0,116462,0,0,0,0,0,134175,0,0,0,0,0,0,0,0,0,0,0,0,0
4895,27676,60638,82262,101472,134434,0,0,167396,0,0,0,200358,0,0,0,233320,0,0,0,0,0,266282,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,27812,64005,87311,105977,142170,197300,205851,242044,0,0,0,278237,0,0,0,314430,0,0,0,0,0,350623,0,0,0,0,0,0,0,0,0,0,0,0,0
4897,27914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,27659,43520,70363,0,86224,0,0,102085,0,0,0,117946,0,0,0,133807,0,0,0,0,0,149668,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,27642,43605,65789,0,81752,0,0,97715,0,0,0,113678,0,0,0,129641,0,0,0,0,0,145604,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,27710,44097,0,0,60484,0,0,76871,0,0,0,93258,0,0,0,109645,0,0,0,0,0,126032,0,0,0,0,0,0,0,0,0,0,0,0,0
4903,27693,43571,0,0,59449,0,0,75327,0,0,0,91205,0,0,0,107083,0,0,0,0,0,122961,0,0,0,0,0,0,0,0,0,0,0,0,0
4904,27829,43826,0,0,59823,0,0,75820,0,0,0,91817,0,0,0,107814,0,0,0,0,0,123811,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,27812,44098,0,0,60384,0,0,76670,0,0,0,92956,0,0,0,109242,0,0,0,0,0,125528,0,0,0,0,0,0,0,0,0,0,0,0,0
4907,27778,43741,65433,0,81396,0,0,97359,0,0,0,113322,0,0,0,129285,0,0,0,0,0,145248,0,0,0,0,0,0,0,0,0,0,0,0,0
4910,27931,43961,0,0,59991,0,0,76021,0,0,0,92051,0,0,0,108081,0,0,0,0,0,124111,0,0,0,0,0,0,0,0,0,0,0,0,0
4911,27812,43724,64990,84030,99942,0,0,115854,0,0,0,131766,0,0,0,147678,0,0,0,0,0,163590,0,0,0,0,0,0,0,0,0,0,0,0,0
4912,27761,43673,0,0,59585,0,0,75497,0,0,0,91409,0,0,0,107321,0,0,0,0,0,123233,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,27863,43757,0,0,59651,0,0,75545,0,0,0,91439,0,0,0,107333,0,0,0,0,0,123227,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,27795,43655,68270,0,84130,0,0,99990,0,0,0,115850,0,0,0,131710,0,0,0,0,0,147570,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,27829,43808,66299,0,82278,0,0,98257,0,0,0,114236,0,0,0,130215,0,0,0,0,0,146194,0,0,0,0,0,0,0,0,0,0,0,0,0
4917,27727,43622,0,0,59517,0,0,75412,0,0,0,91307,0,0,0,107202,0,0,0,0,0,123097,0,0,0,0,0,0,0,0,0,0,0,0,0
4918,27659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4919,27642,43554,0,0,59466,0,0,75378,0,0,0,91290,0,0,0,107202,0,0,0,0,0,123114,0,0,0,0,0,0,0,0,0,0,0,0,0
4923,27642,43486,0,0,59330,0,0,75174,0,0,0,91018,0,0,0,106862,0,0,0,0,0,122706,0,0,0,0,0,0,0,0,0,0,0,0,0
4926,27744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4927,27727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4928,27659,43604,0,0,59549,0,0,75494,0,0,0,91439,0,0,0,107384,0,0,0,0,0,123329,0,0,0,0,0,0,0,0,0,0,0,0,0
4933,27846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4935,27693,43996,0,0,60299,0,0,76602,0,0,0,92905,0,0,0,109208,0,0,0,0,0,125511,0,0,0,0,0,0,0,0,0,0,0,0,0
4936,27829,43876,0,0,59923,0,0,75970,0,0,0,92017,0,0,0,108064,0,0,0,0,0,124111,0,0,0,0,0,0,0,0,0,0,0,0,0
4937,27846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4938,27659,46495,68101,89317,108153,162893,173568,192404,283558,313461,367385,386221,402302,443170,480944,499780,514535,538351,579015,611281,649717,668553,696857,711612,777266,842682,893222,951718,990376,1033283,1080152,1168382,1251716,1318270,1482183
4940,27846,43741,65942,0,81837,0,0,97732,0,0,0,113627,0,0,0,129522,0,0,0,0,0,145417,0,0,0,0,0,0,0,0,0,0,0,0,0
4941,27829,60706,82686,101556,134433,0,0,167310,0,0,0,200187,0,0,0,233064,0,0,0,0,0,265941,0,0,0,0,0,0,0,0,0,0,0,0,0
4943,27897,44387,0,0,60877,0,0,77367,0,0,0,93857,0,0,0,110347,0,0,0,0,0,126837,0,0,0,0,0,0,0,0,0,0,0,0,0
4944,27863,66724,88280,107966,146827,201720,210373,249234,340438,373162,416393,455254,471726,517473,0,556334,0,0,0,0,0,595195,0,0,0,0,0,0,0,0,0,0,0,0,0
4948,27846,46597,68085,86819,105570,160615,171070,189821,281230,310588,355111,373862,389909,429757,467820,486571,496532,520570,560043,587991,635165,653916,681932,691893,755983,822503,873214,933886,973462,1018800,1061793,1111636,1192589,1257478,1421986
4949,27931,45237,0,0,62543,0,0,79849,0,0,0,97155,0,0,0,114461,0,0,0,0,0,131767,0,0,0,0,0,0,0,0,0,0,0,0,0
4950,27897,44505,0,0,61113,0,0,77721,0,0,0,94329,0,0,0,110937,0,0,0,0,0,127545,0,0,0,0,0,0,0,0,0,0,0,0,0
4952,27965,89012,111316,130134,191181,245971,255389,316436,413641,443493,0,504540,0,0,0,565587,0,0,0,0,0,626634,0,0,0,0,0,0,0,0,0,0,0,0,0
4953,27761,43928,66333,0,82500,0,0,98667,0,0,0,114834,0,0,0,131001,0,0,0,0,0,147168,0,0,0,0,0,0,0,0,0,0,0,0,0
4954,27744,45049,0,0,62354,0,0,79659,0,0,0,96964,0,0,0,114269,0,0,0,0,0,131574,0,0,0,0,0,0,0,0,0,0,0,0,0
4955,27812,49810,0,0,71808,0,0,93806,0,0,0,115804,0,0,0,137802,0,0,0,0,0,159800,0,0,0,0,0,0,0,0,0,0,0,0,0
4957,27642,44319,0,0,60996,0,0,77673,0,0,0,94350,0,0,0,111027,0,0,0,0,0,127704,0,0,0,0,0,0,0,0,0,0,0,0,0
4962,27727,44472,66061,0,82806,0,0,99551,0,0,0,116296,0,0,0,133041,0,0,0,0,0,149786,0,0,0,0,0,0,0,0,0,0,0,0,0
4963,27778,58700,80239,99142,130064,186163,196277,227199,318149,347287,394138,425060,441226,483913,521993,552915,584773,608641,0,0,0,639563,0,671421,0,0,0,0,0,0,0,0,0,0,0
4965,28033,88688,110957,129725,190380,245698,255626,316281,407927,443814,0,504469,0,0,0,565124,0,0,0,0,0,625779,0,0,0,0,0,0,0,0,0,0,0,0,0
4968,27897,60910,82397,101267,134280,189241,196840,229853,0,0,0,262866,0,0,0,295879,0,0,0,0,0,328892,0,0,0,0,0,0,0,0,0,0,0,0,0
4969,27914,44454,0,0,60994,0,0,77534,0,0,0,94074,0,0,0,110614,0,0,0,0,0,127154,0,0,0,0,0,0,0,0,0,0,0,0,0
4971,27863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4973,27982,44795,0,0,61608,0,0,78421,0,0,0,95234,0,0,0,112047,0,0,0,0,0,128860,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,27693,44301,0,0,60909,0,0,77517,0,0,0,94125,0,0,0,110733,0,0,0,0,0,127341,0,0,0,0,0,0,0,0,0,0,0,0,0
4978,27693,67608,0,0,107523,0,0,147438,0,0,0,187353,0,0,0,227268,0,0,0,0,0,267183,0,0,0,0,0,0,0,0,0,0,0,0,0
4979,27676,45237,0,0,62798,0,0,80359,0,0,0,97920,0,0,0,115481,0,0,0,0,0,133042,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,27676,48467,0,0,69258,0,0,90049,0,0,0,110840,0,0,0,131631,0,0,0,0,0,152422,0,0,0,0,0,0,0,0,0,0,0,0,0
4982,27914,43825,66571,0,82482,0,0,98393,0,0,0,114304,0,0,0,130215,0,0,0,0,0,146126,0,0,0,0,0,0,0,0,0,0,0,0,0
4983,27710,44200,0,0,60690,0,0,77180,0,0,0,93670,0,0,0,110160,0,0,0,0,0,126650,0,0,0,0,0,0,0,0,0,0,0,0,0
4988,27880,44301,66316,0,82737,0,0,99158,0,0,0,115579,0,0,0,132000,0,0,0,0,0,148421,0,0,0,0,0,0,0,0,0,0,0,0,0
4989,27982,44709,0,0,61436,0,0,78163,0,0,0,94890,0,0,0,111617,0,0,0,0,0,128344,0,0,0,0,0,0,0,0,0,0,0,0,0
4991,27795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
